  -4875.00   42252.15  0.0473771     7.8647   314.8884   341.1350    34.4225
  -4865.00   42252.52  0.0475906     7.8687   313.4457   341.3722    34.4021
  -4855.00   42253.86  0.0475880     7.8840   312.0432   341.5523    34.3843
  -4845.00   42253.40  0.0475449     7.8991   310.4774   341.9068    34.2888
  -4835.00   42253.19  0.0476471     7.9093   308.5900   342.4430    34.2094
  -4825.00   42255.16  0.0476662     7.9240   306.8465   342.6296    34.1874
  -4815.00   42257.21  0.0475906     7.9462   304.9747   342.8159    34.1366
  -4805.00   42257.35  0.0475021     7.9687   302.6563   343.2981    34.0717
  -4795.00   42257.24  0.0474881     7.9839   300.4445   343.5432    34.0392
  -4785.00   42258.65  0.0475002     8.0029   298.3458   343.5924    34.0545
  -4775.00   42259.33  0.0473645     8.0294   296.1311   343.7618    34.0658
  -4765.00   42257.25  0.0472808     8.0468   294.0174   343.9563    34.0374
  -4755.00   42255.58  0.0473949     8.0570   292.0535   344.0876    34.0642
  -4745.00   42255.31  0.0473597     8.0754   290.3784   344.0447    34.1276
  -4735.00   42254.77  0.0473163     8.0921   288.8671   344.0745    34.1205
  -4725.00   42252.38  0.0474334     8.0994   287.2082   344.3948    34.1005
  -4715.00   42251.61  0.0475384     8.1070   285.8814   344.4237    34.1335
  -4705.00   42252.95  0.0476401     8.1185   284.6426   344.4467    34.1335
  -4695.00   42253.55  0.0476897     8.1314   283.0542   344.8325    34.0738
  -4685.00   42252.95  0.0478074     8.1376   281.4478   345.1407    34.0213
  -4675.00   42253.91  0.0479995     8.1450   279.7578   345.3922    33.9929
  -4665.00   42256.45  0.0479901     8.1643   277.8402   345.7231    33.9424
  -4655.00   42257.21  0.0479673     8.1803   275.7162   346.1427    33.8419
  -4645.00   42256.56  0.0480869     8.1910   273.3468   346.6446    33.7741
  -4635.00   42257.36  0.0480405     8.2111   271.1013   346.8843    33.7588
  -4625.00   42258.92  0.0479277     8.2355   268.8757   347.1269    33.6985
  -4615.00   42258.21  0.0478762     8.2551   266.4412   347.6143    33.6308
  -4605.00   42256.25  0.0478239     8.2716   264.3493   347.7993    33.6309
  -4595.00   42255.78  0.0477730     8.2921   262.5325   347.8598    33.6432
  -4585.00   42256.05  0.0476452     8.3161   260.7127   348.0981    33.6268
  -4575.00   42254.03  0.0475725     8.3302   259.1180   348.2615    33.6117
  -4565.00   42251.90  0.0476469     8.3395   257.7015   348.3464    33.6392
  -4555.00   42252.00  0.0475806     8.3581   256.3809   348.3969    33.6723
  -4545.00   42253.21  0.0475150     8.3725   255.1028   348.4792    33.6404
  -4535.00   42252.46  0.0476380     8.3767   253.5885   348.7446    33.6119
  -4525.00   42252.53  0.0476747     8.3865   252.1322   348.7958    33.6341
  -4515.00   42254.91  0.0477070     8.4002   250.5849   348.8572    33.6036
  -4505.00   42257.00  0.0477717     8.4106   248.5922   349.2404    33.5173
  -4495.00   42256.94  0.0478508     8.4184   246.5543   349.4610    33.4766
  -4485.00   42256.89  0.0479819     8.4295   244.4335   349.6550    33.4432
  -4475.00   42258.58  0.0479757     8.4495   242.1139   350.0164    33.3627
  -4465.00   42258.85  0.0479652     8.4652   239.8125   350.3527    33.2713
  -4455.00   42256.75  0.0480826     8.4769   237.5185   350.7200    33.2172
  -4445.00   42255.42  0.0480279     8.5003   235.4314   350.9740    33.1919
  -4435.00   42255.87  0.0479284     8.5252   233.5613   351.2067    33.1224
  -4425.00   42255.15  0.0479306     8.5423   231.6844   351.5982    33.0588
  -4415.00   42252.85  0.0478684     8.5614   230.1455   351.7242    33.0744
  -4405.00   42252.09  0.0478179     8.5845   228.8115   351.7825    33.0791
  -4395.00   42253.49  0.0477560     8.6056   227.3762   352.0253    33.0435
  -4385.00   42253.23  0.0477213     8.6188   226.0467   352.1013    33.0506
  -4375.00   42252.18  0.0478097     8.6297   224.6870   352.1318    33.0842
  -4365.00   42253.22  0.0478083     8.6478   223.1441   352.2499    33.0886
  -4355.00   42255.77  0.0478079     8.6597   221.4933   352.3478    33.0527
  -4345.00   42256.31  0.0479833     8.6624   219.5606   352.5587    33.0269
  -4335.00   42256.02  0.0480553     8.6743   217.5208   352.6994    33.0304
  -4325.00   42257.56  0.0481196     8.6894   215.4116   352.8712    32.9689
  -4315.00   42259.29  0.0482499     8.6977   213.0408   353.2911    32.8650
  -4305.00   42258.33  0.0483178     8.7085   210.7795   353.5504    32.8239
  -4295.00   42256.32  0.0484245     8.7256   208.6181   353.8195    32.7753
  -4285.00   42256.33  0.0484522     8.7462   206.4469   354.2874    32.6680
  -4275.00   42256.14  0.0484275     8.7630   204.5240   354.6209    32.5911
  -4265.00   42253.83  0.0484973     8.7784   202.7420   354.9483    32.5555
  -4255.00   42251.91  0.0484354     8.8040   201.0919   355.2893    32.5185
  -4245.00   42252.61  0.0483313     8.8272   199.6362   355.5488    32.4537
  -4235.00   42253.47  0.0483247     8.8413   198.1316   355.8722    32.4091
  -4225.00   42252.48  0.0482198     8.8610   196.7023   356.0295    32.4284
  -4215.00   42252.55  0.0481493     8.8835   195.2700   356.1433    32.4164
  -4205.00   42255.21  0.0481104     8.8988   193.5905   356.4057    32.3638
  -4195.00   42256.55  0.0480263     8.9107   191.8734   356.4704    32.3728
  -4185.00   42256.07  0.0480549     8.9235   190.0142   356.5216    32.3915
  -4175.00   42256.58  0.0480578     8.9397   187.9299   356.7184    32.3536
  -4165.00   42258.48  0.0480266     8.9499   185.8479   356.8089    32.3117
  -4155.00   42258.76  0.0481294     8.9540   183.6744   356.9556    32.2868
  -4145.00   42256.75  0.0481679     8.9682   181.5037   357.1417    32.2634
  -4135.00   42256.11  0.0482119     8.9833   179.4998   357.3120    32.1854
  -4125.00   42256.81  0.0483295     8.9899   177.5090   357.6390    32.0839
  -4115.00   42255.48  0.0483431     9.0028   175.7148   357.8655    32.0427
  -4105.00   42252.92  0.0484276     9.0233   174.0881   358.1132    31.9786
  -4095.00   42252.61  0.0485011     9.0416   172.4671   358.5421    31.8571
  -4085.00   42253.58  0.0484576     9.0582   171.0212   358.8009    31.7899
  -4075.00   42252.96  0.0484974     9.0778   169.5559   359.0654    31.7607
  -4065.00   42251.95  0.0484808     9.1040   167.9886   359.4198    31.7034
  -4055.00   42253.53  0.0484036     9.1259   166.4549   359.6259    31.6443
  -4045.00   42256.01  0.0483937     9.1403   164.7268   359.8484    31.6216
  -4035.00   42256.06  0.0482981     9.1618   162.8520     0.0176    31.6372
  -4025.00   42255.96  0.0482652     9.1838   160.9287     0.1156    31.6166
  -4015.00   42257.99  0.0482887     9.1952   158.8189     0.3043    31.5703
  -4005.00   42259.22  0.0482051     9.2065   156.7105     0.3502    31.5844
  -3995.00   42257.96  0.0482572     9.2215   154.5954     0.4175    31.5879
  -3985.00   42256.47  0.0483613     9.2346   152.4640     0.6389    31.5213
  -3975.00   42256.75  0.0483758     9.2431   150.5476     0.7271    31.4747
  -3965.00   42256.59  0.0484875     9.2502   148.6977     0.8935    31.4450
  -3955.00   42253.87  0.0485958     9.2664   146.9137     1.1945    31.3830
  -3945.00   42252.47  0.0486893     9.2816   145.3758     1.4165    31.2907
  -3935.00   42253.43  0.0488250     9.2894   143.8538     1.7439    31.1961
  -3925.00   42253.46  0.0488292     9.3063   142.3296     2.0803    31.1467
  -3915.00   42252.29  0.0489107     9.3298   140.8445     2.3953    31.0694
  -3905.00   42252.68  0.0490151     9.3468   139.2279     2.8243    30.9525
  -3895.00   42255.17  0.0489205     9.3635   137.5599     3.1086    30.9022
  -3885.00   42256.20  0.0489149     9.3869   135.6971     3.4106    30.8765
  -3875.00   42255.59  0.0489236     9.4112   133.6298     3.8075    30.8072
  -3865.00   42256.73  0.0488208     9.4292   131.5955     3.9958    30.7562
  -3855.00   42258.88  0.0487586     9.4440   129.3936     4.2049    30.7486
  -3845.00   42258.57  0.0486504     9.4651   127.0930     4.4662    30.7432
  -3835.00   42256.91  0.0486030     9.4839   124.9839     4.5815    30.7044
  -3825.00   42256.83  0.0486060     9.4922   122.9415     4.7254    30.6602
